evaluated_at_utc,evaluated_at_ept,forecast_hour_beginning_utc,forecast_hour_beginning_ept,forecast_area,forecast_load_mw
12/25/2023 4:45:00 PM,12/25/2023 11:45:00 AM,12/26/2023 6:00:00 AM,12/26/2023 1:00:00 AM,MIDATL,24574
12/25/2023 10:45:00 PM,12/25/2023 5:45:00 PM,12/26/2023 6:00:00 AM,12/26/2023 1:00:00 AM,MIDATL,24574
12/26/2023 4:45:00 AM,12/25/2023 11:45:00 PM,12/26/2023 6:00:00 AM,12/26/2023 1:00:00 AM,MIDATL,24574
12/25/2023 10:45:00 AM,12/25/2023 5:45:00 AM,12/26/2023 7:00:00 AM,12/26/2023 2:00:00 AM,MIDATL,24693
12/25/2023 2:45:00 PM,12/25/2023 9:45:00 AM,12/26/2023 7:00:00 AM,12/26/2023 2:00:00 AM,MIDATL,24688
12/25/2023 4:45:00 PM,12/25/2023 11:45:00 AM,12/26/2023 7:00:00 AM,12/26/2023 2:00:00 AM,MIDATL,24206
12/25/2023 10:45:00 PM,12/25/2023 5:45:00 PM,12/26/2023 7:00:00 AM,12/26/2023 2:00:00 AM,MIDATL,24206
12/26/2023 4:45:00 AM,12/25/2023 11:45:00 PM,12/26/2023 7:00:00 AM,12/26/2023 2:00:00 AM,MIDATL,24206
12/25/2023 10:45:00 AM,12/25/2023 5:45:00 AM,12/26/2023 8:00:00 AM,12/26/2023 3:00:00 AM,MIDATL,24759
12/25/2023 2:45:00 PM,12/25/2023 9:45:00 AM,12/26/2023 8:00:00 AM,12/26/2023 3:00:00 AM,MIDATL,24680
12/25/2023 4:45:00 PM,12/25/2023 11:45:00 AM,12/26/2023 8:00:00 AM,12/26/2023 3:00:00 AM,MIDATL,24241
12/25/2023 10:45:00 PM,12/25/2023 5:45:00 PM,12/26/2023 8:00:00 AM,12/26/2023 3:00:00 AM,MIDATL,24241
12/26/2023 4:45:00 AM,12/25/2023 11:45:00 PM,12/26/2023 8:00:00 AM,12/26/2023 3:00:00 AM,MIDATL,24241
12/25/2023 10:45:00 AM,12/25/2023 5:45:00 AM,12/26/2023 9:00:00 AM,12/26/2023 4:00:00 AM,MIDATL,25389
12/25/2023 2:45:00 PM,12/25/2023 9:45:00 AM,12/26/2023 9:00:00 AM,12/26/2023 4:00:00 AM,MIDATL,25189
12/25/2023 4:45:00 PM,12/25/2023 11:45:00 AM,12/26/2023 9:00:00 AM,12/26/2023 4:00:00 AM,MIDATL,24701
12/25/2023 10:45:00 PM,12/25/2023 5:45:00 PM,12/26/2023 9:00:00 AM,12/26/2023 4:00:00 AM,MIDATL,24701
12/26/2023 4:45:00 AM,12/25/2023 11:45:00 PM,12/26/2023 9:00:00 AM,12/26/2023 4:00:00 AM,MIDATL,24701
12/26/2023 10:45:00 AM,12/26/2023 5:45:00 AM,12/26/2023 9:00:00 AM,12/26/2023 4:00:00 AM,MIDATL,23542
12/25/2023 10:45:00 AM,12/25/2023 5:45:00 AM,12/26/2023 10:00:00 AM,12/26/2023 5:00:00 AM,MIDATL,27136
12/25/2023 2:45:00 PM,12/25/2023 9:45:00 AM,12/26/2023 10:00:00 AM,12/26/2023 5:00:00 AM,MIDATL,26672
12/25/2023 4:45:00 PM,12/25/2023 11:45:00 AM,12/26/2023 10:00:00 AM,12/26/2023 5:00:00 AM,MIDATL,25929
12/25/2023 10:45:00 PM,12/25/2023 5:45:00 PM,12/26/2023 10:00:00 AM,12/26/2023 5:00:00 AM,MIDATL,25929
12/26/2023 4:45:00 AM,12/25/2023 11:45:00 PM,12/26/2023 10:00:00 AM,12/26/2023 5:00:00 AM,MIDATL,25929
12/26/2023 10:45:00 AM,12/26/2023 5:45:00 AM,12/26/2023 10:00:00 AM,12/26/2023 5:00:00 AM,MIDATL,24957
12/25/2023 10:45:00 AM,12/25/2023 5:45:00 AM,12/26/2023 11:00:00 AM,12/26/2023 6:00:00 AM,MIDATL,29781
12/25/2023 2:45:00 PM,12/25/2023 9:45:00 AM,12/26/2023 11:00:00 AM,12/26/2023 6:00:00 AM,MIDATL,28872
12/25/2023 4:45:00 PM,12/25/2023 11:45:00 AM,12/26/2023 11:00:00 AM,12/26/2023 6:00:00 AM,MIDATL,27669
12/25/2023 10:45:00 PM,12/25/2023 5:45:00 PM,12/26/2023 11:00:00 AM,12/26/2023 6:00:00 AM,MIDATL,27669
12/26/2023 4:45:00 AM,12/25/2023 11:45:00 PM,12/26/2023 11:00:00 AM,12/26/2023 6:00:00 AM,MIDATL,27669
12/26/2023 10:45:00 AM,12/26/2023 5:45:00 AM,12/26/2023 11:00:00 AM,12/26/2023 6:00:00 AM,MIDATL,26735
12/25/2023 10:45:00 AM,12/25/2023 5:45:00 AM,12/26/2023 12:00:00 PM,12/26/2023 7:00:00 AM,MIDATL,31284
12/25/2023 2:45:00 PM,12/25/2023 9:45:00 AM,12/26/2023 12:00:00 PM,12/26/2023 7:00:00 AM,MIDATL,30355
12/25/2023 4:45:00 PM,12/25/2023 11:45:00 AM,12/26/2023 12:00:00 PM,12/26/2023 7:00:00 AM,MIDATL,29176
12/25/2023 10:45:00 PM,12/25/2023 5:45:00 PM,12/26/2023 12:00:00 PM,12/26/2023 7:00:00 AM,MIDATL,29176
12/26/2023 4:45:00 AM,12/25/2023 11:45:00 PM,12/26/2023 12:00:00 PM,12/26/2023 7:00:00 AM,MIDATL,29176
12/26/2023 10:45:00 AM,12/26/2023 5:45:00 AM,12/26/2023 12:00:00 PM,12/26/2023 7:00:00 AM,MIDATL,28205
12/25/2023 10:45:00 AM,12/25/2023 5:45:00 AM,12/26/2023 1:00:00 PM,12/26/2023 8:00:00 AM,MIDATL,31329
12/25/2023 2:45:00 PM,12/25/2023 9:45:00 AM,12/26/2023 1:00:00 PM,12/26/2023 8:00:00 AM,MIDATL,30732
12/25/2023 4:45:00 PM,12/25/2023 11:45:00 AM,12/26/2023 1:00:00 PM,12/26/2023 8:00:00 AM,MIDATL,29837
12/25/2023 10:45:00 PM,12/25/2023 5:45:00 PM,12/26/2023 1:00:00 PM,12/26/2023 8:00:00 AM,MIDATL,29837
12/26/2023 4:45:00 AM,12/25/2023 11:45:00 PM,12/26/2023 1:00:00 PM,12/26/2023 8:00:00 AM,MIDATL,29837
12/26/2023 2:45:00 PM,12/26/2023 9:45:00 AM,12/26/2023 1:00:00 PM,12/26/2023 8:00:00 AM,MIDATL,28927
12/26/2023 10:45:00 AM,12/26/2023 5:45:00 AM,12/26/2023 1:00:00 PM,12/26/2023 8:00:00 AM,MIDATL,28942
12/25/2023 10:45:00 AM,12/25/2023 5:45:00 AM,12/26/2023 2:00:00 PM,12/26/2023 9:00:00 AM,MIDATL,30850
12/25/2023 2:45:00 PM,12/25/2023 9:45:00 AM,12/26/2023 2:00:00 PM,12/26/2023 9:00:00 AM,MIDATL,30579
12/25/2023 4:45:00 PM,12/25/2023 11:45:00 AM,12/26/2023 2:00:00 PM,12/26/2023 9:00:00 AM,MIDATL,29623
12/25/2023 10:45:00 PM,12/25/2023 5:45:00 PM,12/26/2023 2:00:00 PM,12/26/2023 9:00:00 AM,MIDATL,29846
12/26/2023 4:45:00 AM,12/25/2023 11:45:00 PM,12/26/2023 2:00:00 PM,12/26/2023 9:00:00 AM,MIDATL,29846
12/26/2023 2:45:00 PM,12/26/2023 9:45:00 AM,12/26/2023 2:00:00 PM,12/26/2023 9:00:00 AM,MIDATL,28738
12/26/2023 10:45:00 AM,12/26/2023 5:45:00 AM,12/26/2023 2:00:00 PM,12/26/2023 9:00:00 AM,MIDATL,29102
12/25/2023 10:45:00 AM,12/25/2023 5:45:00 AM,12/26/2023 3:00:00 PM,12/26/2023 10:00:00 AM,MIDATL,30411
12/25/2023 2:45:00 PM,12/25/2023 9:45:00 AM,12/26/2023 3:00:00 PM,12/26/2023 10:00:00 AM,MIDATL,30370
12/25/2023 4:45:00 PM,12/25/2023 11:45:00 AM,12/26/2023 3:00:00 PM,12/26/2023 10:00:00 AM,MIDATL,29382
12/25/2023 10:45:00 PM,12/25/2023 5:45:00 PM,12/26/2023 3:00:00 PM,12/26/2023 10:00:00 AM,MIDATL,29810
12/26/2023 4:45:00 AM,12/25/2023 11:45:00 PM,12/26/2023 3:00:00 PM,12/26/2023 10:00:00 AM,MIDATL,29810
12/26/2023 4:45:00 PM,12/26/2023 11:45:00 AM,12/26/2023 3:00:00 PM,12/26/2023 10:00:00 AM,MIDATL,30272
12/26/2023 2:45:00 PM,12/26/2023 9:45:00 AM,12/26/2023 3:00:00 PM,12/26/2023 10:00:00 AM,MIDATL,28630
12/26/2023 10:45:00 AM,12/26/2023 5:45:00 AM,12/26/2023 3:00:00 PM,12/26/2023 10:00:00 AM,MIDATL,29066
12/25/2023 10:45:00 AM,12/25/2023 5:45:00 AM,12/26/2023 4:00:00 PM,12/26/2023 11:00:00 AM,MIDATL,30025
12/25/2023 2:45:00 PM,12/25/2023 9:45:00 AM,12/26/2023 4:00:00 PM,12/26/2023 11:00:00 AM,MIDATL,30171
12/25/2023 4:45:00 PM,12/25/2023 11:45:00 AM,12/26/2023 4:00:00 PM,12/26/2023 11:00:00 AM,MIDATL,29175
12/25/2023 10:45:00 PM,12/25/2023 5:45:00 PM,12/26/2023 4:00:00 PM,12/26/2023 11:00:00 AM,MIDATL,29715
12/26/2023 4:45:00 AM,12/25/2023 11:45:00 PM,12/26/2023 4:00:00 PM,12/26/2023 11:00:00 AM,MIDATL,29715
12/26/2023 4:45:00 PM,12/26/2023 11:45:00 AM,12/26/2023 4:00:00 PM,12/26/2023 11:00:00 AM,MIDATL,30222
12/26/2023 2:45:00 PM,12/26/2023 9:45:00 AM,12/26/2023 4:00:00 PM,12/26/2023 11:00:00 AM,MIDATL,28597
12/26/2023 10:45:00 AM,12/26/2023 5:45:00 AM,12/26/2023 4:00:00 PM,12/26/2023 11:00:00 AM,MIDATL,29009
12/25/2023 10:45:00 AM,12/25/2023 5:45:00 AM,12/26/2023 5:00:00 PM,12/26/2023 12:00:00 PM,MIDATL,29827
12/25/2023 2:45:00 PM,12/25/2023 9:45:00 AM,12/26/2023 5:00:00 PM,12/26/2023 12:00:00 PM,MIDATL,29973
12/25/2023 4:45:00 PM,12/25/2023 11:45:00 AM,12/26/2023 5:00:00 PM,12/26/2023 12:00:00 PM,MIDATL,29228
12/25/2023 10:45:00 PM,12/25/2023 5:45:00 PM,12/26/2023 5:00:00 PM,12/26/2023 12:00:00 PM,MIDATL,29563
12/26/2023 4:45:00 AM,12/25/2023 11:45:00 PM,12/26/2023 5:00:00 PM,12/26/2023 12:00:00 PM,MIDATL,29563
12/26/2023 4:45:00 PM,12/26/2023 11:45:00 AM,12/26/2023 5:00:00 PM,12/26/2023 12:00:00 PM,MIDATL,30187
12/26/2023 2:45:00 PM,12/26/2023 9:45:00 AM,12/26/2023 5:00:00 PM,12/26/2023 12:00:00 PM,MIDATL,28684
12/26/2023 10:45:00 AM,12/26/2023 5:45:00 AM,12/26/2023 5:00:00 PM,12/26/2023 12:00:00 PM,MIDATL,29048
12/25/2023 10:45:00 AM,12/25/2023 5:45:00 AM,12/26/2023 6:00:00 PM,12/26/2023 1:00:00 PM,MIDATL,29834
12/25/2023 2:45:00 PM,12/25/2023 9:45:00 AM,12/26/2023 6:00:00 PM,12/26/2023 1:00:00 PM,MIDATL,29928
12/25/2023 4:45:00 PM,12/25/2023 11:45:00 AM,12/26/2023 6:00:00 PM,12/26/2023 1:00:00 PM,MIDATL,29173
12/25/2023 10:45:00 PM,12/25/2023 5:45:00 PM,12/26/2023 6:00:00 PM,12/26/2023 1:00:00 PM,MIDATL,29507
12/26/2023 4:45:00 AM,12/25/2023 11:45:00 PM,12/26/2023 6:00:00 PM,12/26/2023 1:00:00 PM,MIDATL,29507
12/26/2023 4:45:00 PM,12/26/2023 11:45:00 AM,12/26/2023 6:00:00 PM,12/26/2023 1:00:00 PM,MIDATL,30099
12/26/2023 2:45:00 PM,12/26/2023 9:45:00 AM,12/26/2023 6:00:00 PM,12/26/2023 1:00:00 PM,MIDATL,28887
12/26/2023 10:45:00 AM,12/26/2023 5:45:00 AM,12/26/2023 6:00:00 PM,12/26/2023 1:00:00 PM,MIDATL,29202
12/25/2023 10:45:00 AM,12/25/2023 5:45:00 AM,12/26/2023 7:00:00 PM,12/26/2023 2:00:00 PM,MIDATL,30018
12/25/2023 2:45:00 PM,12/25/2023 9:45:00 AM,12/26/2023 7:00:00 PM,12/26/2023 2:00:00 PM,MIDATL,30042
12/25/2023 4:45:00 PM,12/25/2023 11:45:00 AM,12/26/2023 7:00:00 PM,12/26/2023 2:00:00 PM,MIDATL,29269
12/25/2023 10:45:00 PM,12/25/2023 5:45:00 PM,12/26/2023 7:00:00 PM,12/26/2023 2:00:00 PM,MIDATL,29492
12/26/2023 4:45:00 AM,12/25/2023 11:45:00 PM,12/26/2023 7:00:00 PM,12/26/2023 2:00:00 PM,MIDATL,29492
12/26/2023 4:45:00 PM,12/26/2023 11:45:00 AM,12/26/2023 7:00:00 PM,12/26/2023 2:00:00 PM,MIDATL,30293
12/26/2023 2:45:00 PM,12/26/2023 9:45:00 AM,12/26/2023 7:00:00 PM,12/26/2023 2:00:00 PM,MIDATL,29080
12/26/2023 10:45:00 AM,12/26/2023 5:45:00 AM,12/26/2023 7:00:00 PM,12/26/2023 2:00:00 PM,MIDATL,29492
12/25/2023 10:45:00 AM,12/25/2023 5:45:00 AM,12/26/2023 8:00:00 PM,12/26/2023 3:00:00 PM,MIDATL,30437
12/25/2023 2:45:00 PM,12/25/2023 9:45:00 AM,12/26/2023 8:00:00 PM,12/26/2023 3:00:00 PM,MIDATL,30407
12/25/2023 4:45:00 PM,12/25/2023 11:45:00 AM,12/26/2023 8:00:00 PM,12/26/2023 3:00:00 PM,MIDATL,29506
12/25/2023 10:45:00 PM,12/25/2023 5:45:00 PM,12/26/2023 8:00:00 PM,12/26/2023 3:00:00 PM,MIDATL,29506
12/26/2023 4:45:00 AM,12/25/2023 11:45:00 PM,12/26/2023 8:00:00 PM,12/26/2023 3:00:00 PM,MIDATL,29506
12/26/2023 4:45:00 PM,12/26/2023 11:45:00 AM,12/26/2023 8:00:00 PM,12/26/2023 3:00:00 PM,MIDATL,30597
12/26/2023 2:45:00 PM,12/26/2023 9:45:00 AM,12/26/2023 8:00:00 PM,12/26/2023 3:00:00 PM,MIDATL,29554
12/26/2023 10:45:00 AM,12/26/2023 5:45:00 AM,12/26/2023 8:00:00 PM,12/26/2023 3:00:00 PM,MIDATL,29506
12/25/2023 10:45:00 AM,12/25/2023 5:45:00 AM,12/26/2023 9:00:00 PM,12/26/2023 4:00:00 PM,MIDATL,31726
12/25/2023 2:45:00 PM,12/25/2023 9:45:00 AM,12/26/2023 9:00:00 PM,12/26/2023 4:00:00 PM,MIDATL,31654
12/25/2023 4:45:00 PM,12/25/2023 11:45:00 AM,12/26/2023 9:00:00 PM,12/26/2023 4:00:00 PM,MIDATL,30708
12/25/2023 10:45:00 PM,12/25/2023 5:45:00 PM,12/26/2023 9:00:00 PM,12/26/2023 4:00:00 PM,MIDATL,30708
12/26/2023 4:45:00 AM,12/25/2023 11:45:00 PM,12/26/2023 9:00:00 PM,12/26/2023 4:00:00 PM,MIDATL,30708
12/26/2023 10:45:00 PM,12/26/2023 5:45:00 PM,12/26/2023 9:00:00 PM,12/26/2023 4:00:00 PM,MIDATL,31169
12/26/2023 4:45:00 PM,12/26/2023 11:45:00 AM,12/26/2023 9:00:00 PM,12/26/2023 4:00:00 PM,MIDATL,31193
12/26/2023 2:45:00 PM,12/26/2023 9:45:00 AM,12/26/2023 9:00:00 PM,12/26/2023 4:00:00 PM,MIDATL,30708
12/26/2023 10:45:00 AM,12/26/2023 5:45:00 AM,12/26/2023 9:00:00 PM,12/26/2023 4:00:00 PM,MIDATL,30708
12/25/2023 10:45:00 AM,12/25/2023 5:45:00 AM,12/26/2023 10:00:00 PM,12/26/2023 5:00:00 PM,MIDATL,33096
12/25/2023 2:45:00 PM,12/25/2023 9:45:00 AM,12/26/2023 10:00:00 PM,12/26/2023 5:00:00 PM,MIDATL,32952
12/25/2023 4:45:00 PM,12/25/2023 11:45:00 AM,12/26/2023 10:00:00 PM,12/26/2023 5:00:00 PM,MIDATL,31935
12/25/2023 10:45:00 PM,12/25/2023 5:45:00 PM,12/26/2023 10:00:00 PM,12/26/2023 5:00:00 PM,MIDATL,31935
12/26/2023 4:45:00 AM,12/25/2023 11:45:00 PM,12/26/2023 10:00:00 PM,12/26/2023 5:00:00 PM,MIDATL,31935
12/26/2023 10:45:00 PM,12/26/2023 5:45:00 PM,12/26/2023 10:00:00 PM,12/26/2023 5:00:00 PM,MIDATL,32517
12/26/2023 4:45:00 PM,12/26/2023 11:45:00 AM,12/26/2023 10:00:00 PM,12/26/2023 5:00:00 PM,MIDATL,31935
12/26/2023 2:45:00 PM,12/26/2023 9:45:00 AM,12/26/2023 10:00:00 PM,12/26/2023 5:00:00 PM,MIDATL,31935
12/26/2023 10:45:00 AM,12/26/2023 5:45:00 AM,12/26/2023 10:00:00 PM,12/26/2023 5:00:00 PM,MIDATL,31935
12/25/2023 10:45:00 AM,12/25/2023 5:45:00 AM,12/26/2023 11:00:00 PM,12/26/2023 6:00:00 PM,MIDATL,32827
12/25/2023 2:45:00 PM,12/25/2023 9:45:00 AM,12/26/2023 11:00:00 PM,12/26/2023 6:00:00 PM,MIDATL,32551
12/25/2023 4:45:00 PM,12/25/2023 11:45:00 AM,12/26/2023 11:00:00 PM,12/26/2023 6:00:00 PM,MIDATL,31535
12/25/2023 10:45:00 PM,12/25/2023 5:45:00 PM,12/26/2023 11:00:00 PM,12/26/2023 6:00:00 PM,MIDATL,31535
12/26/2023 4:45:00 AM,12/25/2023 11:45:00 PM,12/26/2023 11:00:00 PM,12/26/2023 6:00:00 PM,MIDATL,31535
12/26/2023 10:45:00 PM,12/26/2023 5:45:00 PM,12/26/2023 11:00:00 PM,12/26/2023 6:00:00 PM,MIDATL,32288
12/26/2023 4:45:00 PM,12/26/2023 11:45:00 AM,12/26/2023 11:00:00 PM,12/26/2023 6:00:00 PM,MIDATL,31535
12/26/2023 2:45:00 PM,12/26/2023 9:45:00 AM,12/26/2023 11:00:00 PM,12/26/2023 6:00:00 PM,MIDATL,31535
12/26/2023 10:45:00 AM,12/26/2023 5:45:00 AM,12/26/2023 11:00:00 PM,12/26/2023 6:00:00 PM,MIDATL,31535
12/25/2023 10:45:00 AM,12/25/2023 5:45:00 AM,12/27/2023 12:00:00 AM,12/26/2023 7:00:00 PM,MIDATL,32312
12/25/2023 2:45:00 PM,12/25/2023 9:45:00 AM,12/27/2023 12:00:00 AM,12/26/2023 7:00:00 PM,MIDATL,31992
12/25/2023 4:45:00 PM,12/25/2023 11:45:00 AM,12/27/2023 12:00:00 AM,12/26/2023 7:00:00 PM,MIDATL,31008
12/25/2023 10:45:00 PM,12/25/2023 5:45:00 PM,12/27/2023 12:00:00 AM,12/26/2023 7:00:00 PM,MIDATL,31008
12/26/2023 4:45:00 AM,12/25/2023 11:45:00 PM,12/27/2023 12:00:00 AM,12/26/2023 7:00:00 PM,MIDATL,31008
12/26/2023 10:45:00 PM,12/26/2023 5:45:00 PM,12/27/2023 12:00:00 AM,12/26/2023 7:00:00 PM,MIDATL,31687
12/26/2023 4:45:00 PM,12/26/2023 11:45:00 AM,12/27/2023 12:00:00 AM,12/26/2023 7:00:00 PM,MIDATL,31008
12/26/2023 2:45:00 PM,12/26/2023 9:45:00 AM,12/27/2023 12:00:00 AM,12/26/2023 7:00:00 PM,MIDATL,31008
12/26/2023 10:45:00 AM,12/26/2023 5:45:00 AM,12/27/2023 12:00:00 AM,12/26/2023 7:00:00 PM,MIDATL,31008
12/25/2023 10:45:00 AM,12/25/2023 5:45:00 AM,12/27/2023 1:00:00 AM,12/26/2023 8:00:00 PM,MIDATL,31718
12/25/2023 2:45:00 PM,12/25/2023 9:45:00 AM,12/27/2023 1:00:00 AM,12/26/2023 8:00:00 PM,MIDATL,31445
12/25/2023 4:45:00 PM,12/25/2023 11:45:00 AM,12/27/2023 1:00:00 AM,12/26/2023 8:00:00 PM,MIDATL,30515
12/25/2023 10:45:00 PM,12/25/2023 5:45:00 PM,12/27/2023 1:00:00 AM,12/26/2023 8:00:00 PM,MIDATL,30515
12/26/2023 4:45:00 AM,12/25/2023 11:45:00 PM,12/27/2023 1:00:00 AM,12/26/2023 8:00:00 PM,MIDATL,30515
12/26/2023 10:45:00 PM,12/26/2023 5:45:00 PM,12/27/2023 1:00:00 AM,12/26/2023 8:00:00 PM,MIDATL,31097
12/26/2023 4:45:00 PM,12/26/2023 11:45:00 AM,12/27/2023 1:00:00 AM,12/26/2023 8:00:00 PM,MIDATL,30515
12/26/2023 2:45:00 PM,12/26/2023 9:45:00 AM,12/27/2023 1:00:00 AM,12/26/2023 8:00:00 PM,MIDATL,30515
12/26/2023 10:45:00 AM,12/26/2023 5:45:00 AM,12/27/2023 1:00:00 AM,12/26/2023 8:00:00 PM,MIDATL,30515
12/25/2023 10:45:00 AM,12/25/2023 5:45:00 AM,12/27/2023 2:00:00 AM,12/26/2023 9:00:00 PM,MIDATL,30512
12/25/2023 2:45:00 PM,12/25/2023 9:45:00 AM,12/27/2023 2:00:00 AM,12/26/2023 9:00:00 PM,MIDATL,30319
12/25/2023 4:45:00 PM,12/25/2023 11:45:00 AM,12/27/2023 2:00:00 AM,12/26/2023 9:00:00 PM,MIDATL,29442
12/25/2023 10:45:00 PM,12/25/2023 5:45:00 PM,12/27/2023 2:00:00 AM,12/26/2023 9:00:00 PM,MIDATL,29442
12/26/2023 4:45:00 AM,12/25/2023 11:45:00 PM,12/27/2023 2:00:00 AM,12/26/2023 9:00:00 PM,MIDATL,29442
12/26/2023 10:45:00 PM,12/26/2023 5:45:00 PM,12/27/2023 2:00:00 AM,12/26/2023 9:00:00 PM,MIDATL,30266
12/26/2023 4:45:00 PM,12/26/2023 11:45:00 AM,12/27/2023 2:00:00 AM,12/26/2023 9:00:00 PM,MIDATL,29442
12/26/2023 2:45:00 PM,12/26/2023 9:45:00 AM,12/27/2023 2:00:00 AM,12/26/2023 9:00:00 PM,MIDATL,29442
12/26/2023 10:45:00 AM,12/26/2023 5:45:00 AM,12/27/2023 2:00:00 AM,12/26/2023 9:00:00 PM,MIDATL,29442
12/25/2023 10:45:00 AM,12/25/2023 5:45:00 AM,12/27/2023 3:00:00 AM,12/26/2023 10:00:00 PM,MIDATL,28588
12/25/2023 2:45:00 PM,12/25/2023 9:45:00 AM,12/27/2023 3:00:00 AM,12/26/2023 10:00:00 PM,MIDATL,28498
12/25/2023 4:45:00 PM,12/25/2023 11:45:00 AM,12/27/2023 3:00:00 AM,12/26/2023 10:00:00 PM,MIDATL,27672
12/25/2023 10:45:00 PM,12/25/2023 5:45:00 PM,12/27/2023 3:00:00 AM,12/26/2023 10:00:00 PM,MIDATL,27672
12/26/2023 4:45:00 AM,12/25/2023 11:45:00 PM,12/27/2023 3:00:00 AM,12/26/2023 10:00:00 PM,MIDATL,27672
12/27/2023 4:45:00 AM,12/26/2023 11:45:00 PM,12/27/2023 3:00:00 AM,12/26/2023 10:00:00 PM,MIDATL,28284
12/26/2023 10:45:00 PM,12/26/2023 5:45:00 PM,12/27/2023 3:00:00 AM,12/26/2023 10:00:00 PM,MIDATL,28302
12/26/2023 4:45:00 PM,12/26/2023 11:45:00 AM,12/27/2023 3:00:00 AM,12/26/2023 10:00:00 PM,MIDATL,27672
12/26/2023 2:45:00 PM,12/26/2023 9:45:00 AM,12/27/2023 3:00:00 AM,12/26/2023 10:00:00 PM,MIDATL,27672
12/26/2023 10:45:00 AM,12/26/2023 5:45:00 AM,12/27/2023 3:00:00 AM,12/26/2023 10:00:00 PM,MIDATL,27672
12/25/2023 10:45:00 AM,12/25/2023 5:45:00 AM,12/27/2023 4:00:00 AM,12/26/2023 11:00:00 PM,MIDATL,26744
12/25/2023 2:45:00 PM,12/25/2023 9:45:00 AM,12/27/2023 4:00:00 AM,12/26/2023 11:00:00 PM,MIDATL,26676
12/25/2023 4:45:00 PM,12/25/2023 11:45:00 AM,12/27/2023 4:00:00 AM,12/26/2023 11:00:00 PM,MIDATL,25904
12/25/2023 10:45:00 PM,12/25/2023 5:45:00 PM,12/27/2023 4:00:00 AM,12/26/2023 11:00:00 PM,MIDATL,25904
12/26/2023 4:45:00 AM,12/25/2023 11:45:00 PM,12/27/2023 4:00:00 AM,12/26/2023 11:00:00 PM,MIDATL,25904
12/27/2023 4:45:00 AM,12/26/2023 11:45:00 PM,12/27/2023 4:00:00 AM,12/26/2023 11:00:00 PM,MIDATL,26437
12/26/2023 10:45:00 PM,12/26/2023 5:45:00 PM,12/27/2023 4:00:00 AM,12/26/2023 11:00:00 PM,MIDATL,26704
12/26/2023 4:45:00 PM,12/26/2023 11:45:00 AM,12/27/2023 4:00:00 AM,12/26/2023 11:00:00 PM,MIDATL,25904
12/26/2023 2:45:00 PM,12/26/2023 9:45:00 AM,12/27/2023 4:00:00 AM,12/26/2023 11:00:00 PM,MIDATL,25904
12/26/2023 10:45:00 AM,12/26/2023 5:45:00 AM,12/27/2023 4:00:00 AM,12/26/2023 11:00:00 PM,MIDATL,25904
12/26/2023 10:45:00 AM,12/26/2023 5:45:00 AM,12/27/2023 5:00:00 AM,12/27/2023 12:00:00 AM,MIDATL,25194
12/26/2023 2:45:00 PM,12/26/2023 9:45:00 AM,12/27/2023 5:00:00 AM,12/27/2023 12:00:00 AM,MIDATL,25151
12/26/2023 4:45:00 PM,12/26/2023 11:45:00 AM,12/27/2023 5:00:00 AM,12/27/2023 12:00:00 AM,MIDATL,25151
12/26/2023 10:45:00 PM,12/26/2023 5:45:00 PM,12/27/2023 5:00:00 AM,12/27/2023 12:00:00 AM,MIDATL,25151
12/27/2023 4:45:00 AM,12/26/2023 11:45:00 PM,12/27/2023 5:00:00 AM,12/27/2023 12:00:00 AM,MIDATL,25151
12/26/2023 10:45:00 AM,12/26/2023 5:45:00 AM,12/27/2023 6:00:00 AM,12/27/2023 1:00:00 AM,MIDATL,24396
12/26/2023 2:45:00 PM,12/26/2023 9:45:00 AM,12/27/2023 6:00:00 AM,12/27/2023 1:00:00 AM,MIDATL,24320
12/26/2023 4:45:00 PM,12/26/2023 11:45:00 AM,12/27/2023 6:00:00 AM,12/27/2023 1:00:00 AM,MIDATL,24320
12/26/2023 10:45:00 PM,12/26/2023 5:45:00 PM,12/27/2023 6:00:00 AM,12/27/2023 1:00:00 AM,MIDATL,24320
12/27/2023 4:45:00 AM,12/26/2023 11:45:00 PM,12/27/2023 6:00:00 AM,12/27/2023 1:00:00 AM,MIDATL,24320
12/26/2023 10:45:00 AM,12/26/2023 5:45:00 AM,12/27/2023 7:00:00 AM,12/27/2023 2:00:00 AM,MIDATL,23997
12/26/2023 2:45:00 PM,12/26/2023 9:45:00 AM,12/27/2023 7:00:00 AM,12/27/2023 2:00:00 AM,MIDATL,23897
12/26/2023 4:45:00 PM,12/26/2023 11:45:00 AM,12/27/2023 7:00:00 AM,12/27/2023 2:00:00 AM,MIDATL,23897
12/26/2023 10:45:00 PM,12/26/2023 5:45:00 PM,12/27/2023 7:00:00 AM,12/27/2023 2:00:00 AM,MIDATL,23897
12/27/2023 4:45:00 AM,12/26/2023 11:45:00 PM,12/27/2023 7:00:00 AM,12/27/2023 2:00:00 AM,MIDATL,23897
12/26/2023 10:45:00 AM,12/26/2023 5:45:00 AM,12/27/2023 8:00:00 AM,12/27/2023 3:00:00 AM,MIDATL,23915
12/26/2023 2:45:00 PM,12/26/2023 9:45:00 AM,12/27/2023 8:00:00 AM,12/27/2023 3:00:00 AM,MIDATL,23782
